"Gogol_MertvieDushi" "Gogol_TarasBulba" "Lermontov_GeroyNashegoVremeni" "Lermontov_KnyaginyaLigovskaya" "Pushkin_Dubrovsky" "Pushkin_KapitanskayaDochka"
"гм" 0.00130920897593674 0.00270731245092996 0 0 0.0242236325759411 0.00911743253099927
"голосов" 0.00130920897593674 0.00270731245092996 0.00476269854499559 0.00533617929562433 0.00968945303037643 0.00911743253099927
"господ" 0.00392762692781022 0 0.0023813492724978 0.016008537886873 0.00968945303037643 0.00303914417699976
"гостям" 0.00785525385562043 0 0 0.00533617929562433 0.00968945303037643 0.00303914417699976
"государыня" 0 0 0 0.00533617929562433 0 0.0273522975929978
"гром" 0.00654604487968369 0.00541462490185992 0 0 0.0145341795455647 0
"грушницкому" 0 0 0.023813492724978 0 0 0
"дает" 0.00785525385562043 0.00270731245092996 0.00714404781749339 0 0 0
"девушки" 0.00130920897593674 0 0.0023813492724978 0.0213447171824973 0 0.012156576707999
"дерева" 0.00916446283155717 0.00270731245092996 0 0 0.00968945303037643 0
"деревянные" 0.00916446283155717 0.00812193735278989 0 0 0 0
"дефоржа" 0 0 0 0 0.0484472651518822 0
"дне" 0.00654604487968369 0.00270731245092996 0.00476269854499559 0.0106723585912487 0 0
"домом" 0.00392762692781022 0 0.0023813492724978 0.0106723585912487 0.0193789060607529 0
"домы" 0.00654604487968369 0.0135365622546498 0 0 0 0
"досада" 0.00523683590374696 0.00270731245092996 0.0023813492724978 0.016008537886873 0.00484472651518822 0
"досадно" 0.00261841795187348 0 0.011906746362489 0.0106723585912487 0 0.00303914417699976
"дочерью" 0.00261841795187348 0 0.00952539708999119 0 0.00484472651518822 0.00911743253099927
"дочки" 0.00523683590374696 0.00270731245092996 0.00476269854499559 0.0106723585912487 0 0.00303914417699976
"драгунский" 0.00130920897593674 0 0.0214321434524802 0 0 0
"другою" 0.00392762692781022 0.0108292498037198 0.0023813492724978 0.00533617929562433 0.00484472651518822 0
"дружески" 0.00523683590374696 0 0.00476269854499559 0 0 0.012156576707999
"дубровским" 0 0 0 0 0.0484472651518822 0
"думают" 0.00785525385562043 0.00812193735278989 0.0023813492724978 0 0 0
"еду" 0 0.00541462490185992 0.00714404781749339 0 0.00968945303037643 0.00911743253099927
"желаю" 0.00392762692781022 0 0.0142880956349868 0.00533617929562433 0 0
"жене" 0.00392762692781022 0 0.0023813492724978 0.016008537886873 0.00484472651518822 0.00607828835399951
"женщину" 0 0.00541462490185992 0.0166694449074846 0.00533617929562433 0 0
"живого" 0.00392762692781022 0.00812193735278989 0.0023813492724978 0 0.00484472651518822 0.00607828835399951
"живу" 0.00392762692781022 0.00270731245092996 0.00476269854499559 0.0106723585912487 0.00484472651518822 0.00303914417699976
"живые" 0.00654604487968369 0.00541462490185992 0.0023813492724978 0.00533617929562433 0 0.00303914417699976
"жителей" 0 0.00270731245092996 0 0.0106723585912487 0.00968945303037643 0.0151957208849988
"закрыл" 0.00261841795187348 0 0.00952539708999119 0.0106723585912487 0.00484472651518822 0.00303914417699976
"зеркало" 0.00785525385562043 0.00270731245092996 0.00476269854499559 0 0.00484472651518822 0
"злодеи" 0 0 0 0 0 0.0303914417699976
"изволите" 0 0 0.0023813492724978 0.0106723585912487 0.0145341795455647 0.012156576707999
"именем" 0.00785525385562043 0.00270731245092996 0 0.0106723585912487 0.00484472651518822 0
"имеют" 0.00392762692781022 0 0.00714404781749339 0.0213447171824973 0 0
"каждая" 0.0104736718074939 0.00270731245092996 0 0.00533617929562433 0 0
"княжну" 0 0 0.023813492724978 0 0 0
"кожи" 0.00654604487968369 0.00541462490185992 0.00476269854499559 0.00533617929562433 0 0
"колеса" 0.00261841795187348 0.00541462490185992 0.00952539708999119 0 0.00968945303037643 0
"ком" 0.00523683590374696 0.00812193735278989 0.00476269854499559 0.00533617929562433 0 0
"кончился" 0.00392762692781022 0.00270731245092996 0.00476269854499559 0.0106723585912487 0.00968945303037643 0
"красные" 0.00261841795187348 0.0162438747055798 0.0023813492724978 0.00533617929562433 0 0
"крепкие" 0.00523683590374696 0.0162438747055798 0 0 0 0
"крепостной" 0.00785525385562043 0 0.00714404781749339 0 0.00484472651518822 0
"крови" 0.00130920897593674 0.0108292498037198 0 0 0.0145341795455647 0.00607828835399951
"кружок" 0.00130920897593674 0.00270731245092996 0 0.0266808964781217 0 0.00911743253099927
"кузнец" 0.00392762692781022 0 0 0 0.0339130856063175 0
"купчей" 0.00654604487968369 0 0 0 0.0242236325759411 0
"курени" 0 0.0270731245092996 0 0 0 0
"курень" 0 0.0270731245092996 0 0 0 0
"кусты" 0.00261841795187348 0.00270731245092996 0.0166694449074846 0 0 0
"лавке" 0.00523683590374696 0.00541462490185992 0.00952539708999119 0 0 0
"леса" 0.00654604487968369 0.00541462490185992 0.00476269854499559 0 0.00484472651518822 0
"лестницы" 0.00392762692781022 0.00541462490185992 0.0023813492724978 0.0213447171824973 0 0
"лиговская" 0 0 0.0166694449074846 0.016008537886873 0 0
"лист" 0.00261841795187348 0 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.012156576707999
"лучшие" 0.00130920897593674 0.0135365622546498 0.00476269854499559 0.00533617929562433 0 0.00303914417699976
"ль" 0.00130920897593674 0 0.00952539708999119 0.0106723585912487 0.00484472651518822 0.00607828835399951
"любишь" 0.00130920897593674 0 0.0142880956349868 0 0.00968945303037643 0.00303914417699976
"маленькой" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0.0193789060607529 0.00303914417699976
"мальчишка" 0.00392762692781022 0 0.00476269854499559 0 0.0193789060607529 0.00303914417699976
"маменьки" 0.00261841795187348 0 0.0023813492724978 0.0373532550693703 0 0
"медведя" 0.00523683590374696 0 0 0 0.0290683590911293 0
"миг" 0.00130920897593674 0.0216584996074397 0 0.00533617929562433 0 0
"мигом" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0.00484472651518822 0.012156576707999
"милостивый" 0.00130920897593674 0 0.00476269854499559 0.0213447171824973 0 0.00911743253099927
"милость" 0.00392762692781022 0.00541462490185992 0 0 0.00484472651518822 0.012156576707999
"минута" 0.00261841795187348 0.00541462490185992 0.00714404781749339 0.0106723585912487 0.00484472651518822 0
"мира" 0.00785525385562043 0.00270731245092996 0.00476269854499559 0.00533617929562433 0 0
"многим" 0.00523683590374696 0.00812193735278989 0.00714404781749339 0 0 0
"моими" 0.00130920897593674 0 0.00714404781749339 0 0.0145341795455647 0.00911743253099927
"москву" 0.00523683590374696 0 0 0.016008537886873 0 0.00911743253099927
"москвы" 0.00130920897593674 0 0.0023813492724978 0.0213447171824973 0.00968945303037643 0.00607828835399951
"мужчина" 0.00130920897593674 0 0.00952539708999119 0.016008537886873 0.00968945303037643 0
"мухи" 0.0104736718074939 0 0.0023813492724978 0 0.00484472651518822 0
"набок" 0.00785525385562043 0.00812193735278989 0.0023813492724978 0 0 0
"назвать" 0.00654604487968369 0 0.00476269854499559 0.00533617929562433 0 0.00607828835399951
"находилась" 0.00261841795187348 0 0 0.00533617929562433 0.00484472651518822 0.0182348650619985
"немало" 0.00261841795187348 0.0216584996074397 0 0 0 0
"необыкновенное" 0.00261841795187348 0.00812193735278989 0 0.016008537886873 0.00484472651518822 0.00303914417699976
"нетерпением" 0.00130920897593674 0.00270731245092996 0.0023813492724978 0 0 0.0212740092389983
"ниже" 0.00261841795187348 0.0162438747055798 0.00476269854499559 0 0 0
"николавна" 0 0 0 0.0533617929562433 0 0
"николаевна" 0 0 0 0.0533617929562433 0 0
"новость" 0.00654604487968369 0 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00607828835399951
"ногою" 0.00261841795187348 0.00541462490185992 0.00952539708999119 0 0.00484472651518822 0.00303914417699976
"носом" 0.0130920897593674 0 0 0 0 0
"носу" 0.00916446283155717 0.00270731245092996 0.00476269854499559 0 0 0
"нужен" 0.00785525385562043 0 0.0023813492724978 0 0 0.00911743253099927
"нужны" 0.00654604487968369 0.00270731245092996 0.00476269854499559 0.0106723585912487 0 0
"обещался" 0.00130920897593674 0.00270731245092996 0.00714404781749339 0.016008537886873 0.00484472651518822 0.00303914417699976
"объяснения" 0.00130920897593674 0 0 0.0106723585912487 0.0242236325759411 0.00607828835399951
"оренбурге" 0 0 0 0 0 0.0303914417699976
"остальные" 0.00130920897593674 0.00812193735278989 0.00476269854499559 0.0213447171824973 0 0
"отвернулся" 0 0 0.0214321434524802 0 0 0.00303914417699976
"отношении" 0.00654604487968369 0 0.00714404781749339 0.00533617929562433 0.00484472651518822 0
"отправить" 0.00130920897593674 0.00541462490185992 0 0.0106723585912487 0.00484472651518822 0.012156576707999
"офицеру" 0.00130920897593674 0 0.0023813492724978 0 0.0145341795455647 0.0151957208849988
"первому" 0.00261841795187348 0.00541462490185992 0.00952539708999119 0.00533617929562433 0 0.00303914417699976
"переднюю" 0.00523683590374696 0 0.0023813492724978 0 0.00968945303037643 0.00911743253099927
"плакала" 0 0 0.0023813492724978 0.0213447171824973 0.0145341795455647 0.00607828835399951
"плечо" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0.00968945303037643 0.00911743253099927
"повесить" 0.00130920897593674 0.00812193735278989 0 0 0.00968945303037643 0.012156576707999
"повторял" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0 0.00968945303037643 0.012156576707999
"поглядывал" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0 0.00968945303037643 0.00911743253099927
"подбородок" 0.0104736718074939 0 0.0023813492724978 0.00533617929562433 0 0
"подняли" 0 0.0108292498037198 0.00476269854499559 0 0.00968945303037643 0.00607828835399951
"подумать" 0.00392762692781022 0.00541462490185992 0.0023813492724978 0.00533617929562433 0 0.00911743253099927
"пожалуйте" 0.00654604487968369 0 0.0023813492724978 0.016008537886873 0.00484472651518822 0
"пожар" 0.00392762692781022 0.00270731245092996 0 0.00533617929562433 0.0145341795455647 0.00607828835399951
"пойти" 0.00392762692781022 0.00541462490185992 0 0.00533617929562433 0.0145341795455647 0.00303914417699976
"покойного" 0.00130920897593674 0.00270731245092996 0 0 0.0193789060607529 0.012156576707999
"половины" 0.00261841795187348 0.0108292498037198 0.00476269854499559 0.00533617929562433 0 0.00303914417699976
"положили" 0.00392762692781022 0.0108292498037198 0.0023813492724978 0 0.00968945303037643 0
"попробовать" 0.00392762692781022 0.0108292498037198 0 0.0106723585912487 0 0.00303914417699976
"поражен" 0.00261841795187348 0 0.0023813492724978 0 0.0193789060607529 0.00911743253099927
"порох" 0.00130920897593674 0.0189511871565097 0.00476269854499559 0 0 0
"поскакал" 0 0 0.00714404781749339 0.00533617929562433 0.00968945303037643 0.012156576707999
"пословица" 0.00785525385562043 0.00270731245092996 0 0 0 0.00911743253099927
"постой" 0.00261841795187348 0.00812193735278989 0.00476269854499559 0 0.00968945303037643 0.00303914417699976
"пот" 0.00916446283155717 0.00270731245092996 0.0023813492724978 0 0.00484472651518822 0
"похожим" 0.00785525385562043 0.00812193735278989 0.0023813492724978 0 0 0
"пояс" 0.00130920897593674 0.0108292498037198 0.00714404781749339 0 0 0.00607828835399951
"председателя" 0.0130920897593674 0 0 0 0 0
"прибавила" 0.00261841795187348 0 0.00952539708999119 0.016008537886873 0 0.00303914417699976
"прибавить" 0.00654604487968369 0.00812193735278989 0.0023813492724978 0.00533617929562433 0 0
"привык" 0.00261841795187348 0.00270731245092996 0.011906746362489 0 0.00484472651518822 0.00303914417699976
"придет" 0 0.00812193735278989 0.011906746362489 0.00533617929562433 0 0.00303914417699976
"приказчик" 0.00785525385562043 0 0 0 0.0193789060607529 0
"приказчика" 0.00523683590374696 0 0 0 0.0290683590911293 0
"принужден" 0.00261841795187348 0 0.0023813492724978 0.00533617929562433 0.0242236325759411 0.00303914417699976
"присутствия" 0.00785525385562043 0 0 0 0.0145341795455647 0.00303914417699976
"проворно" 0.00654604487968369 0.00270731245092996 0.0023813492724978 0 0 0.00911743253099927
"произвел" 0.00785525385562043 0.00270731245092996 0.0023813492724978 0 0.00484472651518822 0.00303914417699976
"пропасть" 0.00785525385562043 0.00541462490185992 0.00476269854499559 0 0 0
"прочим" 0.00523683590374696 0.00270731245092996 0 0.0266808964781217 0 0
"прошла" 0.00130920897593674 0.00270731245092996 0.00714404781749339 0 0.00484472651518822 0.012156576707999
"пули" 0.00130920897593674 0.0135365622546498 0.0023813492724978 0 0 0.00911743253099927
"пушки" 0 0.0108292498037198 0.0023813492724978 0 0.00484472651518822 0.012156576707999
"пушку" 0 0.00541462490185992 0 0 0.00484472651518822 0.0212740092389983
"разговоры" 0.00523683590374696 0 0.0023813492724978 0.0106723585912487 0.0145341795455647 0
"русски" 0.00130920897593674 0 0.00476269854499559 0.016008537886873 0.00484472651518822 0.00911743253099927
"рядах" 0.00130920897593674 0.0189511871565097 0.0023813492724978 0 0.00484472651518822 0
"сабли" 0.00130920897593674 0.0243658120583697 0 0 0 0
"саду" 0.00130920897593674 0 0.00952539708999119 0 0.0193789060607529 0.00303914417699976
"самовар" 0.00785525385562043 0 0.0023813492724978 0 0.00968945303037643 0.00303914417699976
"сделали" 0.00523683590374696 0.00541462490185992 0.00714404781749339 0 0 0.00303914417699976
"сидеть" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0.016008537886873 0 0.00607828835399951
"сие" 0 0 0 0 0.043602538636694 0.00303914417699976
"силах" 0.00261841795187348 0.0108292498037198 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00303914417699976
"силою" 0.00261841795187348 0.0108292498037198 0.00476269854499559 0 0.00484472651518822 0.00303914417699976
"сильное" 0.00261841795187348 0 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.012156576707999
"скорей" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0.0106723585912487 0.0145341795455647 0
"слабости" 0.00523683590374696 0 0.00714404781749339 0.00533617929562433 0 0.00607828835399951
"славная" 0.00261841795187348 0.00270731245092996 0.0142880956349868 0 0.00484472651518822 0
"славно" 0.00523683590374696 0.00270731245092996 0.00476269854499559 0.00533617929562433 0.00968945303037643 0
"славный" 0.0104736718074939 0.00270731245092996 0.0023813492724978 0 0 0
"следующее" 0.00261841795187348 0 0 0 0.0193789060607529 0.012156576707999
"случается" 0.00916446283155717 0.00270731245092996 0.0023813492724978 0 0 0.00303914417699976
"случая" 0 0.00541462490185992 0.00714404781749339 0.00533617929562433 0.00968945303037643 0.00607828835399951
"случится" 0.00916446283155717 0.00270731245092996 0.00476269854499559 0 0 0
"слушала" 0 0.00541462490185992 0.00952539708999119 0.00533617929562433 0.00968945303037643 0.00303914417699976
"слышали" 0.00130920897593674 0.0162438747055798 0.0023813492724978 0 0.00484472651518822 0.00303914417699976
"смех" 0.00785525385562043 0.0108292498037198 0 0 0 0
"смеялись" 0 0.00270731245092996 0.0023813492724978 0.032017075773746 0.00968945303037643 0
"сношения" 0.00261841795187348 0 0.0023813492724978 0 0.0193789060607529 0.00911743253099927
"собственного" 0.00916446283155717 0.00270731245092996 0.00476269854499559 0 0 0
"спокойствие" 0 0.00270731245092996 0.00714404781749339 0.0106723585912487 0 0.012156576707999
"средство" 0.00261841795187348 0.00270731245092996 0.00952539708999119 0.0106723585912487 0 0.00303914417699976
"стоя" 0.00523683590374696 0 0.00476269854499559 0.00533617929562433 0.00484472651518822 0.00607828835399951
"страх" 0.00523683590374696 0 0.00714404781749339 0 0.00484472651518822 0.00607828835399951
"судом" 0.00261841795187348 0 0 0 0.0290683590911293 0.00607828835399951
"супруга" 0.00785525385562043 0 0 0.0106723585912487 0.00968945303037643 0
"счастлив" 0.00523683590374696 0.00270731245092996 0.00476269854499559 0 0 0.00911743253099927
"счастье" 0.00654604487968369 0 0.011906746362489 0 0 0
"сыновей" 0 0.0270731245092996 0 0 0 0
"татарами" 0 0.0270731245092996 0 0 0 0
"твоего" 0.00130920897593674 0.00270731245092996 0.011906746362489 0 0.00968945303037643 0.00303914417699976
"телегу" 0.00130920897593674 0.00812193735278989 0 0 0.0193789060607529 0.00607828835399951
"темноте" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0 0.0145341795455647 0.00607828835399951
"траве" 0 0.0162438747055798 0.00714404781749339 0 0 0.00303914417699976
"трактир" 0.0104736718074939 0 0 0 0 0.00607828835399951
"ужасом" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0.00968945303037643 0.00911743253099927
"указывая" 0.00261841795187348 0.00270731245092996 0.00952539708999119 0 0.00484472651518822 0.00607828835399951
"улыбнулась" 0 0 0.00952539708999119 0.0266808964781217 0 0.00303914417699976
"умру" 0 0.00541462490185992 0.0166694449074846 0 0 0.00303914417699976
"услышать" 0.00654604487968369 0.00270731245092996 0.0023813492724978 0 0.00968945303037643 0.00303914417699976
"успела" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0.00484472651518822 0.012156576707999
"уст" 0.00785525385562043 0.00270731245092996 0 0.016008537886873 0 0
"ущелье" 0 0 0.023813492724978 0 0 0
"хотим" 0 0.0108292498037198 0.00714404781749339 0 0.00968945303037643 0.00303914417699976
"целым" 0.00130920897593674 0.00270731245092996 0.00476269854499559 0 0.0145341795455647 0.00911743253099927
"цепи" 0.00130920897593674 0.00812193735278989 0.00952539708999119 0 0 0.00607828835399951
"шагах" 0 0 0.0190507941799824 0 0.00968945303037643 0
"шли" 0.00130920897593674 0.0108292498037198 0.00476269854499559 0 0.00968945303037643 0.00303914417699976
"шло" 0.00654604487968369 0 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00607828835399951
"шляпу" 0.00654604487968369 0 0.0023813492724978 0.016008537886873 0 0.00303914417699976
"шпаги" 0.00130920897593674 0 0 0 0 0.0273522975929978
"шумом" 0.00523683590374696 0.00270731245092996 0.00714404781749339 0 0.00968945303037643 0
"шутки" 0 0 0.0142880956349868 0.00533617929562433 0.00968945303037643 0.00303914417699976
"э" 0.00261841795187348 0.0162438747055798 0 0 0.00484472651518822 0.00303914417699976
"эполеты" 0 0 0.0214321434524802 0.00533617929562433 0 0
"языке" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0.0193789060607529 0.00303914417699976
"андрея" 0 0 0 0 0.0339130856063175 0.00607828835399951
"батька" 0 0.0135365622546498 0 0 0.00484472651518822 0.00911743253099927
"батюшке" 0 0 0 0 0.00484472651518822 0.0243131534159981
"безо" 0 0.00270731245092996 0 0.0106723585912487 0.0145341795455647 0.00911743253099927
"белыми" 0.00392762692781022 0.00812193735278989 0.00476269854499559 0 0 0.00303914417699976
"били" 0 0.0189511871565097 0.0023813492724978 0 0 0.00303914417699976
"битвы" 0 0.0189511871565097 0.00476269854499559 0 0 0
"бить" 0.00523683590374696 0.00541462490185992 0 0 0.00968945303037643 0.00303914417699976
"благодарить" 0.00392762692781022 0.00812193735278989 0 0 0.00968945303037643 0.00303914417699976
"бледность" 0.00130920897593674 0.00270731245092996 0.00952539708999119 0.0106723585912487 0.00484472651518822 0
"бородатого" 0 0.0216584996074397 0 0 0 0.00303914417699976
"брань" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0.0106723585912487 0 0.00911743253099927
"вашем" 0.00392762692781022 0 0.00476269854499559 0.0106723585912487 0.00484472651518822 0.00303914417699976
"вдвое" 0.00392762692781022 0.00812193735278989 0.00476269854499559 0 0 0.00303914417699976
"веку" 0.00261841795187348 0.0135365622546498 0 0.00533617929562433 0 0.00303914417699976
"велика" 0.00523683590374696 0.0108292498037198 0 0 0 0.00303914417699976
"видна" 0.00785525385562043 0.00541462490185992 0 0 0 0.00303914417699976
"висел" 0.00392762692781022 0 0.00476269854499559 0.0106723585912487 0 0.00607828835399951
"вмиг" 0.00392762692781022 0.0135365622546498 0.0023813492724978 0 0 0
"внутренно" 0.00392762692781022 0 0.011906746362489 0.00533617929562433 0 0
"водится" 0.00916446283155717 0 0.0023813492724978 0 0 0.00303914417699976
"возвращаясь" 0.00523683590374696 0.00270731245092996 0.00476269854499559 0.00533617929562433 0 0.00303914417699976
"возможности" 0.00523683590374696 0.00270731245092996 0.00476269854499559 0 0.00484472651518822 0.00303914417699976
"войне" 0.00130920897593674 0.0189511871565097 0.0023813492724978 0 0 0
"волю" 0 0 0 0.0106723585912487 0.0145341795455647 0.012156576707999
"вопросом" 0.00523683590374696 0 0 0.0106723585912487 0 0.00911743253099927
"вопросы" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0 0.00968945303037643 0.00607828835399951
"временам" 0 0.00270731245092996 0.0142880956349868 0.00533617929562433 0 0.00303914417699976
"вследствие" 0.00785525385562043 0 0 0.016008537886873 0 0
"вслух" 0.00523683590374696 0 0 0.0106723585912487 0.00484472651518822 0.00607828835399951
"встретились" 0.00261841795187348 0 0.00952539708999119 0.00533617929562433 0 0.00607828835399951
"всяким" 0.00523683590374696 0.0135365622546498 0 0 0 0
"всяком" 0.00654604487968369 0.00541462490185992 0.0023813492724978 0 0 0.00303914417699976
"выпить" 0.00392762692781022 0.0108292498037198 0.00476269854499559 0 0 0
"гарнизон" 0 0.00812193735278989 0.0023813492724978 0 0 0.0151957208849988
"генерала" 0 0 0 0 0.00484472651518822 0.0243131534159981
"глубокое" 0.00130920897593674 0 0.011906746362489 0.00533617929562433 0.00484472651518822 0.00303914417699976
"глядела" 0.00261841795187348 0.0162438747055798 0 0 0 0.00303914417699976
"горя" 0.00654604487968369 0.00812193735278989 0.0023813492724978 0 0 0
"готовился" 0.00261841795187348 0.00812193735278989 0.0023813492724978 0 0.00484472651518822 0.00607828835399951
"готово" 0.00785525385562043 0.00270731245092996 0.0023813492724978 0 0 0.00303914417699976
"гулять" 0.00130920897593674 0.00541462490185992 0.00476269854499559 0.00533617929562433 0.00484472651518822 0.00607828835399951
"густые" 0.00523683590374696 0.00541462490185992 0.00714404781749339 0 0 0
"дала" 0.00392762692781022 0.00541462490185992 0.00476269854499559 0 0.00968945303037643 0
"далече" 0.00392762692781022 0.0108292498037198 0 0 0 0.00607828835399951
"дамами" 0.00916446283155717 0 0.0023813492724978 0.00533617929562433 0 0
"дверям" 0.00392762692781022 0 0 0.0106723585912487 0.00484472651518822 0.00911743253099927
"дворня" 0.00392762692781022 0.00812193735278989 0 0 0.0145341795455647 0
"девушку" 0 0 0.0023813492724978 0.016008537886873 0 0.0151957208849988
"действия" 0.00261841795187348 0 0.00714404781749339 0 0.00484472651518822 0.00911743253099927
"дел" 0.00654604487968369 0.00541462490185992 0 0.00533617929562433 0 0.00303914417699976
"дерев" 0.00654604487968369 0.00270731245092996 0.0023813492724978 0 0.00968945303037643 0
"дерево" 0.00523683590374696 0.00812193735278989 0 0 0 0.00607828835399951
"деревянными" 0.00916446283155717 0.00541462490185992 0 0 0 0
"держи" 0.00785525385562043 0.00270731245092996 0.0023813492724978 0 0 0.00303914417699976
"дефорж" 0 0 0 0 0.043602538636694 0
"диво" 0.00916446283155717 0 0.00476269854499559 0 0 0
"доброе" 0.00130920897593674 0.0108292498037198 0 0.00533617929562433 0 0.00911743253099927
"доброй" 0.00392762692781022 0.00270731245092996 0 0 0.00968945303037643 0.00911743253099927
"доверенность" 0.00130920897593674 0.00270731245092996 0 0 0.0290683590911293 0.00303914417699976
"дорого" 0.00785525385562043 0.00270731245092996 0.00476269854499559 0 0 0
"досадою" 0.00130920897593674 0 0.00476269854499559 0.0106723585912487 0.00484472651518822 0.00911743253099927
"достал" 0.00261841795187348 0.0135365622546498 0 0.0106723585912487 0 0
"дочка" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0.0106723585912487 0 0.00607828835399951
"душою" 0.00392762692781022 0.00541462490185992 0.00476269854499559 0.00533617929562433 0.00484472651518822 0
"дыхание" 0.00392762692781022 0 0.011906746362489 0.00533617929562433 0 0
"ждал" 0.00392762692781022 0 0.00714404781749339 0 0.00968945303037643 0.00303914417699976
"заботился" 0.00392762692781022 0 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.00607828835399951
"забыть" 0 0.00270731245092996 0.00476269854499559 0.0213447171824973 0 0.00607828835399951
"завел" 0.00654604487968369 0.00270731245092996 0.00476269854499559 0.00533617929562433 0 0
"заметила" 0 0.00270731245092996 0.00476269854499559 0.0213447171824973 0.00968945303037643 0
"замолчал" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0 0.0145341795455647 0.00607828835399951
"замолчали" 0 0.00270731245092996 0.011906746362489 0.00533617929562433 0 0.00607828835399951
"занимался" 0.00523683590374696 0 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00607828835399951
"занялся" 0.00523683590374696 0.00270731245092996 0.0023813492724978 0 0.00968945303037643 0.00303914417699976
"засверкали" 0 0 0.00952539708999119 0 0.0145341795455647 0.00607828835399951
"заставил" 0.00785525385562043 0 0.00476269854499559 0.00533617929562433 0 0
"заставить" 0 0.00270731245092996 0.00714404781749339 0.0213447171824973 0 0.00303914417699976
"захотел" 0.00130920897593674 0.0108292498037198 0.0023813492724978 0 0.00484472651518822 0.00607828835399951
"звали" 0.00523683590374696 0.00270731245092996 0.00714404781749339 0.00533617929562433 0 0
"звезды" 0.00130920897593674 0.00812193735278989 0.00714404781749339 0 0.00484472651518822 0.00303914417699976
"звуки" 0.00392762692781022 0.00270731245092996 0.00714404781749339 0.00533617929562433 0.00484472651518822 0
"здорово" 0 0.00812193735278989 0.00476269854499559 0 0.0145341795455647 0.00303914417699976
"значительно" 0.00261841795187348 0 0.00714404781749339 0.00533617929562433 0 0.00911743253099927
"золотом" 0 0.0162438747055798 0.00476269854499559 0.00533617929562433 0 0
"ивановной" 0 0 0 0 0 0.0273522975929978
"изволил" 0.00261841795187348 0 0 0 0 0.0212740092389983
"искусно" 0.00916446283155717 0 0 0.0106723585912487 0 0
"истории" 0.00392762692781022 0.00270731245092996 0.00714404781749339 0.00533617929562433 0 0.00303914417699976
"каждом" 0.00261841795187348 0.0162438747055798 0 0.00533617929562433 0 0
"казну" 0.0104736718074939 0.00270731245092996 0 0 0 0
"карета" 0 0 0.00714404781749339 0.0106723585912487 0.00968945303037643 0.00607828835399951
"кареты" 0.00130920897593674 0 0.00714404781749339 0.0213447171824973 0.00484472651518822 0
"карман" 0.00654604487968369 0.00270731245092996 0 0 0.0145341795455647 0
"касается" 0.00261841795187348 0 0.011906746362489 0.00533617929562433 0 0.00303914417699976
"кибитка" 0 0 0 0 0 0.0273522975929978
"кибитки" 0.00130920897593674 0 0 0 0 0.0243131534159981
"кирдяга" 0 0.0243658120583697 0 0 0 0
"книга" 0.00392762692781022 0 0.00714404781749339 0.0106723585912487 0 0.00303914417699976
"княжны" 0 0 0.0214321434524802 0 0 0
"комната" 0.00523683590374696 0 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00607828835399951
"кончено" 0.00392762692781022 0 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.00607828835399951
"которою" 0.00523683590374696 0.0108292498037198 0 0.00533617929562433 0 0
"красной" 0.00392762692781022 0.00270731245092996 0.00476269854499559 0.00533617929562433 0.00484472651518822 0.00303914417699976
"края" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00911743253099927
"кричала" 0 0.0189511871565097 0 0.00533617929562433 0 0.00303914417699976
"кузмича" 0 0 0 0 0 0.0273522975929978
"кулаком" 0.00130920897593674 0 0.011906746362489 0 0.00968945303037643 0.00303914417699976
"кучи" 0.00261841795187348 0.0162438747055798 0 0.00533617929562433 0 0
"лично" 0.0117828807834307 0 0 0 0 0
"лишком" 0.00916446283155717 0.00541462490185992 0 0 0 0
"лодка" 0 0 0.00952539708999119 0 0.00484472651518822 0.012156576707999
"лорнет" 0 0 0.011906746362489 0.0213447171824973 0 0
"лошадям" 0.00654604487968369 0.00270731245092996 0 0 0.00968945303037643 0.00303914417699976
"маленького" 0 0 0 0.00533617929562433 0.0339130856063175 0.00303914417699976
"меньше" 0.00523683590374696 0.00541462490185992 0 0.016008537886873 0 0
